machine,day,window,used_minutes,remaining_machine_capacity_minutes,utilization
8,43,2,0.0,120,0.0
8,43,3,0.0,120,0.0
8,43,4,0.0,120,0.0
8,44,1,0.0,120,0.0
8,44,2,0.0,120,0.0
8,44,3,0.0,120,0.0
8,44,4,0.0,120,0.0
8,45,1,0.0,120,0.0
8,45,2,0.0,120,0.0
8,45,3,0.0,120,0.0
8,45,4,0.0,120,0.0
8,46,1,0.0,120,0.0
8,46,2,0.0,120,0.0
8,46,3,0.0,120,0.0
8,46,4,0.0,120,0.0
8,47,1,0.0,120,0.0
8,47,2,0.0,120,0.0
8,47,3,0.0,120,0.0
8,47,4,0.0,120,0.0
8,48,1,0.0,120,0.0
8,48,2,0.0,120,0.0
8,48,3,0.0,120,0.0
8,48,4,0.0,120,0.0
8,49,1,0.0,120,0.0
8,49,2,0.0,120,0.0
8,49,3,0.0,120,0.0
8,49,4,0.0,120,0.0
8,50,1,0.0,120,0.0
8,50,2,0.0,120,0.0
8,50,3,0.0,120,0.0
8,50,4,0.0,120,0.0
8,51,1,0.0,120,0.0
8,51,2,0.0,120,0.0
8,51,3,0.0,120,0.0
8,51,4,0.0,120,0.0
8,52,1,0.0,120,0.0
8,52,2,0.0,120,0.0
8,52,3,0.0,120,0.0
8,52,4,0.0,120,0.0
8,53,1,0.0,120,0.0
8,53,2,0.0,120,0.0
8,53,3,0.0,120,0.0
8,53,4,0.0,120,0.0
8,54,1,0.0,120,0.0
8,54,2,0.0,120,0.0
8,54,3,0.0,120,0.0
8,54,4,0.0,120,0.0
8,55,1,0.0,120,0.0
8,55,2,0.0,120,0.0
8,55,3,0.0,120,0.0
8,55,4,0.0,120,0.0
8,56,1,0.0,120,0.0
8,56,2,0.0,120,0.0
8,56,3,0.0,120,0.0
8,56,4,0.0,120,0.0
8,57,1,0.0,120,0.0
8,57,2,0.0,120,0.0
8,57,3,0.0,120,0.0
8,57,4,0.0,120,0.0
8,58,1,0.0,120,0.0
8,58,2,0.0,120,0.0
8,58,3,0.0,120,0.0
8,58,4,0.0,120,0.0
8,59,1,0.0,120,0.0
8,59,2,0.0,120,0.0
8,59,3,0.0,120,0.0
8,59,4,0.0,120,0.0
8,60,1,0.0,120,0.0
8,60,2,0.0,120,0.0
8,60,3,0.0,120,0.0
8,60,4,0.0,120,0.0
8,61,1,0.0,120,0.0
8,61,2,0.0,120,0.0
8,61,3,0.0,120,0.0
8,61,4,0.0,120,0.0
8,62,1,0.0,120,0.0
8,62,2,0.0,120,0.0
8,62,3,0.0,120,0.0
8,62,4,0.0,120,0.0
8,63,1,0.0,120,0.0
8,63,2,0.0,120,0.0
8,63,3,0.0,120,0.0
8,63,4,0.0,120,0.0
8,64,1,0.0,120,0.0
8,64,2,0.0,120,0.0
8,64,3,0.0,120,0.0
8,64,4,0.0,120,0.0
8,65,1,0.0,120,0.0
8,65,2,0.0,120,0.0
8,65,3,0.0,120,0.0
8,65,4,0.0,120,0.0
8,66,1,0.0,120,0.0
8,66,2,0.0,120,0.0
8,66,3,0.0,120,0.0
8,66,4,0.0,120,0.0
8,67,1,0.0,120,0.0
8,67,2,0.0,120,0.0
8,67,3,0.0,120,0.0
8,67,4,0.0,120,0.0
8,68,1,0.0,120,0.0
8,68,2,0.0,120,0.0
8,68,3,0.0,120,0.0
8,68,4,0.0,120,0.0
8,69,1,0.0,120,0.0
8,69,2,0.0,120,0.0
8,69,3,0.0,120,0.0
8,69,4,0.0,120,0.0
8,70,1,0.0,120,0.0
8,70,2,0.0,120,0.0
8,70,3,0.0,120,0.0
8,70,4,0.0,120,0.0
8,71,1,0.0,120,0.0
8,71,2,0.0,120,0.0
8,71,3,0.0,120,0.0
8,71,4,0.0,120,0.0
8,72,1,0.0,120,0.0
8,72,2,0.0,120,0.0
8,72,3,0.0,120,0.0
8,72,4,0.0,120,0.0
8,73,1,0.0,120,0.0
8,73,2,0.0,120,0.0
8,73,3,0.0,120,0.0
8,73,4,0.0,120,0.0
8,74,1,0.0,120,0.0
8,74,2,0.0,120,0.0
8,74,3,0.0,120,0.0
8,74,4,0.0,120,0.0
8,75,1,0.0,120,0.0
8,75,2,0.0,120,0.0
8,75,3,0.0,120,0.0
8,75,4,0.0,120,0.0
8,76,1,0.0,120,0.0
8,76,2,0.0,120,0.0
8,76,3,0.0,120,0.0
8,76,4,0.0,120,0.0
8,77,1,0.0,120,0.0
8,77,2,0.0,120,0.0
8,77,3,0.0,120,0.0
8,77,4,0.0,120,0.0
8,78,1,0.0,120,0.0
8,78,2,0.0,120,0.0
8,78,3,0.0,120,0.0
8,78,4,0.0,120,0.0
8,79,1,0.0,120,0.0
8,79,2,0.0,120,0.0
8,79,3,0.0,120,0.0
8,79,4,0.0,120,0.0
8,80,1,0.0,120,0.0
8,80,2,0.0,120,0.0
8,80,3,0.0,120,0.0
8,80,4,0.0,120,0.0
8,81,1,0.0,120,0.0
8,81,2,0.0,120,0.0
8,81,3,0.0,120,0.0
8,81,4,0.0,120,0.0
8,82,1,0.0,120,0.0
8,82,2,0.0,120,0.0
8,82,3,0.0,120,0.0
8,82,4,0.0,120,0.0
8,83,1,0.0,120,0.0
8,83,2,0.0,120,0.0
8,83,3,0.0,120,0.0
8,83,4,0.0,120,0.0
8,84,1,0.0,120,0.0
8,84,2,0.0,120,0.0
8,84,3,0.0,120,0.0
8,84,4,0.0,120,0.0
9,1,1,24.0,24,1.0
9,1,2,0.0,12,0.0
9,1,3,0.0,6,0.0
9,1,4,24.0,30,0.8
9,2,1,24.0,36,0.6666666666666666
9,2,2,12.0,24,0.5
9,2,3,0.0,6,0.0
9,2,4,12.0,30,0.4
9,3,1,0.0,60,0.0
9,3,2,24.0,24,1.0
9,3,3,0.0,54,0.0
9,3,4,12.0,30,0.4
9,4,1,12.0,60,0.2
9,4,2,12.0,24,0.5
9,4,3,48.0,84,0.5714285714285714
9,4,4,12.0,30,0.4
9,5,1,12.0,60,0.2
9,5,2,0.0,36,0.0
9,5,3,24.0,108,0.2222222222222222
9,5,4,24.0,30,0.8
9,6,1,0.0,72,0.0
9,6,2,12.0,36,0.3333333333333333
9,6,3,36.0,108,0.3333333333333333
9,6,4,36.0,42,0.8571428571428571
9,7,1,24.0,72,0.3333333333333333
9,7,2,48.0,48,1.0
9,7,3,0.0,108,0.0
9,7,4,24.0,42,0.5714285714285714
9,8,1,24.0,72,0.3333333333333333
9,8,2,12.0,48,0.25
9,8,3,12.0,108,0.1111111111111111
9,8,4,36.0,42,0.8571428571428571
9,9,1,24.0,84,0.2857142857142857
9,9,2,36.0,60,0.6
9,9,3,72.0,108,0.6666666666666666
9,9,4,24.0,42,0.5714285714285714
9,10,1,36.0,84,0.42857142857142855
9,10,2,12.0,60,0.2
9,10,3,36.0,108,0.3333333333333333
9,10,4,36.0,42,0.8571428571428571
9,11,1,60.0,84,0.7142857142857143
9,11,2,48.0,60,0.8
9,11,3,60.0,108,0.5555555555555556
9,11,4,48.0,54,0.8888888888888888
9,12,1,72.0,84,0.8571428571428571
9,12,2,60.0,60,1.0
9,12,3,72.0,108,0.6666666666666666
9,12,4,48.0,54,0.8888888888888888
9,13,1,36.0,84,0.42857142857142855
9,13,2,36.0,60,0.6
9,13,3,108.0,108,1.0
9,13,4,36.0,54,0.6666666666666666
9,14,1,84.0,84,1.0
9,14,2,60.0,60,1.0
9,14,3,72.0,120,0.6
9,14,4,72.0,72,1.0
9,15,1,72.0,96,0.75
9,15,2,48.0,72,0.6666666666666666
9,15,3,36.0,120,0.3
9,15,4,96.0,96,1.0
9,16,1,72.0,96,0.75
9,16,2,84.0,96,0.875
9,16,3,108.0,120,0.9
9,16,4,84.0,108,0.7777777777777778
9,17,1,24.0,96,0.25
9,17,2,84.0,96,0.875
9,17,3,84.0,120,0.7
9,17,4,108.0,108,1.0
9,18,1,96.0,96,1.0
9,18,2,48.0,96,0.5
9,18,3,84.0,120,0.7
9,18,4,72.0,108,0.6666666666666666
9,19,1,48.0,96,0.5
9,19,2,96.0,96,1.0
9,19,3,120.0,120,1.0
9,19,4,108.0,120,0.9
9,20,1,96.0,96,1.0
9,20,2,24.0,108,0.2222222222222222
9,20,3,96.0,120,0.8
9,20,4,120.0,120,1.0
9,21,1,108.0,108,1.0
9,21,2,84.0,120,0.7
9,21,3,120.0,120,1.0
9,21,4,120.0,120,1.0
9,22,1,84.0,108,0.7777777777777778
9,22,2,96.0,120,0.8
9,22,3,96.0,120,0.8
9,22,4,108.0,120,0.9
9,23,1,96.0,108,0.8888888888888888
9,23,2,72.0,120,0.6
9,23,3,96.0,120,0.8
9,23,4,120.0,120,1.0
9,24,1,96.0,108,0.8888888888888888
9,24,2,120.0,120,1.0
9,24,3,120.0,120,1.0
9,24,4,108.0,120,0.9
9,25,1,72.0,120,0.6
9,25,2,120.0,120,1.0
9,25,3,108.0,120,0.9
9,25,4,84.0,120,0.7
9,26,1,84.0,120,0.7
9,26,2,96.0,120,0.8
9,26,3,84.0,120,0.7
9,26,4,120.0,120,1.0
9,27,1,72.0,120,0.6
9,27,2,84.0,120,0.7
9,27,3,96.0,120,0.8
9,27,4,108.0,120,0.9
9,28,1,72.0,120,0.6
9,28,2,60.0,120,0.5
9,28,3,96.0,120,0.8
9,28,4,120.0,120,1.0
9,29,1,48.0,120,0.4
9,29,2,60.0,120,0.5
9,29,3,120.0,120,1.0
9,29,4,120.0,120,1.0
9,30,1,60.0,120,0.5
9,30,2,60.0,120,0.5
9,30,3,108.0,120,0.9
9,30,4,108.0,120,0.9
9,31,1,48.0,120,0.4
9,31,2,60.0,120,0.5
9,31,3,108.0,120,0.9
9,31,4,120.0,120,1.0
9,32,1,48.0,120,0.4
9,32,2,48.0,120,0.4
9,32,3,120.0,120,1.0
9,32,4,120.0,120,1.0
9,33,1,48.0,120,0.4
9,33,2,48.0,120,0.4
9,33,3,120.0,120,1.0
9,33,4,120.0,120,1.0
9,34,1,36.0,120,0.3
9,34,2,48.0,120,0.4
9,34,3,120.0,120,1.0
9,34,4,108.0,120,0.9
9,35,1,36.0,120,0.3
9,35,2,36.0,120,0.3
9,35,3,96.0,120,0.8
9,35,4,108.0,120,0.9
9,36,1,0.0,120,0.0
9,36,2,36.0,120,0.3
9,36,3,84.0,120,0.7
9,36,4,120.0,120,1.0
9,37,1,0.0,120,0.0
9,37,2,12.0,120,0.1
9,37,3,72.0,120,0.6
9,37,4,120.0,120,1.0
9,38,1,0.0,120,0.0
9,38,2,0.0,120,0.0
9,38,3,84.0,120,0.7
9,38,4,120.0,120,1.0
9,39,1,0.0,120,0.0
9,39,2,0.0,120,0.0
9,39,3,84.0,120,0.7
9,39,4,120.0,120,1.0
9,40,1,0.0,120,0.0
9,40,2,0.0,120,0.0
9,40,3,60.0,120,0.5
9,40,4,108.0,120,0.9
9,41,1,0.0,120,0.0
9,41,2,0.0,120,0.0
9,41,3,48.0,120,0.4
9,41,4,120.0,120,1.0
9,42,1,0.0,120,0.0
9,42,2,0.0,120,0.0
9,42,3,0.0,120,0.0
9,42,4,120.0,120,1.0
9,43,1,0.0,120,0.0
9,43,2,0.0,120,0.0
9,43,3,0.0,120,0.0
9,43,4,120.0,120,1.0
9,44,1,0.0,120,0.0
9,44,2,0.0,120,0.0
9,44,3,0.0,120,0.0
9,44,4,120.0,120,1.0
9,45,1,0.0,120,0.0
9,45,2,0.0,120,0.0
9,45,3,0.0,120,0.0
9,45,4,84.0,120,0.7
9,46,1,0.0,120,0.0
9,46,2,0.0,120,0.0
9,46,3,0.0,120,0.0
9,46,4,84.0,120,0.7
9,47,1,0.0,120,0.0
9,47,2,0.0,120,0.0
9,47,3,0.0,120,0.0
9,47,4,36.0,120,0.3
9,48,1,0.0,120,0.0
9,48,2,0.0,120,0.0
9,48,3,0.0,120,0.0
9,48,4,36.0,120,0.3
9,49,1,0.0,120,0.0
9,49,2,0.0,120,0.0
9,49,3,0.0,120,0.0
9,49,4,36.0,120,0.3
9,50,1,0.0,120,0.0
9,50,2,0.0,120,0.0
9,50,3,0.0,120,0.0
9,50,4,0.0,120,0.0
9,51,1,0.0,120,0.0
9,51,2,0.0,120,0.0
9,51,3,0.0,120,0.0
9,51,4,0.0,120,0.0
9,52,1,0.0,120,0.0
9,52,2,0.0,120,0.0
9,52,3,0.0,120,0.0
9,52,4,0.0,120,0.0
9,53,1,0.0,120,0.0
9,53,2,0.0,120,0.0
9,53,3,0.0,120,0.0
9,53,4,0.0,120,0.0
9,54,1,0.0,120,0.0
9,54,2,0.0,120,0.0
9,54,3,0.0,120,0.0
9,54,4,0.0,120,0.0
9,55,1,0.0,120,0.0
9,55,2,0.0,120,0.0
9,55,3,0.0,120,0.0
9,55,4,0.0,120,0.0
9,56,1,0.0,120,0.0
9,56,2,0.0,120,0.0
9,56,3,0.0,120,0.0
9,56,4,0.0,120,0.0
9,57,1,0.0,120,0.0
9,57,2,0.0,120,0.0
9,57,3,0.0,120,0.0
9,57,4,0.0,120,0.0
9,58,1,0.0,120,0.0
9,58,2,0.0,120,0.0
9,58,3,0.0,120,0.0
9,58,4,0.0,120,0.0
9,59,1,0.0,120,0.0
9,59,2,0.0,120,0.0
9,59,3,0.0,120,0.0
9,59,4,0.0,120,0.0
9,60,1,0.0,120,0.0
9,60,2,0.0,120,0.0
9,60,3,0.0,120,0.0
9,60,4,0.0,120,0.0
9,61,1,0.0,120,0.0
9,61,2,0.0,120,0.0
9,61,3,0.0,120,0.0
9,61,4,0.0,120,0.0
9,62,1,0.0,120,0.0
9,62,2,0.0,120,0.0
9,62,3,0.0,120,0.0
9,62,4,0.0,120,0.0
9,63,1,0.0,120,0.0
9,63,2,0.0,120,0.0
9,63,3,0.0,120,0.0
9,63,4,0.0,120,0.0
9,64,1,0.0,120,0.0
9,64,2,0.0,120,0.0
9,64,3,0.0,120,0.0
9,64,4,0.0,120,0.0
9,65,1,0.0,120,0.0
9,65,2,0.0,120,0.0
9,65,3,0.0,120,0.0
9,65,4,0.0,120,0.0
9,66,1,0.0,120,0.0
9,66,2,0.0,120,0.0
9,66,3,0.0,120,0.0
9,66,4,0.0,120,0.0
9,67,1,0.0,120,0.0
9,67,2,0.0,120,0.0
9,67,3,0.0,120,0.0
9,67,4,0.0,120,0.0
9,68,1,0.0,120,0.0
9,68,2,0.0,120,0.0
9,68,3,0.0,120,0.0
9,68,4,0.0,120,0.0
9,69,1,0.0,120,0.0
9,69,2,0.0,120,0.0
9,69,3,0.0,120,0.0
9,69,4,0.0,120,0.0
9,70,1,0.0,120,0.0
9,70,2,0.0,120,0.0
9,70,3,0.0,120,0.0
9,70,4,0.0,120,0.0
9,71,1,0.0,120,0.0
9,71,2,0.0,120,0.0
9,71,3,0.0,120,0.0
9,71,4,0.0,120,0.0
9,72,1,0.0,120,0.0
9,72,2,0.0,120,0.0
9,72,3,0.0,120,0.0
9,72,4,0.0,120,0.0
9,73,1,0.0,120,0.0
9,73,2,0.0,120,0.0
9,73,3,0.0,120,0.0
9,73,4,0.0,120,0.0
9,74,1,0.0,120,0.0
9,74,2,0.0,120,0.0
9,74,3,0.0,120,0.0
9,74,4,0.0,120,0.0
9,75,1,0.0,120,0.0
9,75,2,0.0,120,0.0
9,75,3,0.0,120,0.0
9,75,4,0.0,120,0.0
9,76,1,0.0,120,0.0
9,76,2,0.0,120,0.0
9,76,3,0.0,120,0.0
9,76,4,0.0,120,0.0
9,77,1,0.0,120,0.0
9,77,2,0.0,120,0.0
9,77,3,0.0,120,0.0
9,77,4,0.0,120,0.0
9,78,1,0.0,120,0.0
9,78,2,0.0,120,0.0
9,78,3,0.0,120,0.0
9,78,4,0.0,120,0.0
9,79,1,0.0,120,0.0
9,79,2,0.0,120,0.0
9,79,3,0.0,120,0.0
9,79,4,0.0,120,0.0
9,80,1,0.0,120,0.0
9,80,2,0.0,120,0.0
9,80,3,0.0,120,0.0
9,80,4,0.0,120,0.0
9,81,1,0.0,120,0.0
9,81,2,0.0,120,0.0
9,81,3,0.0,120,0.0
9,81,4,0.0,120,0.0
9,82,1,0.0,120,0.0
9,82,2,0.0,120,0.0
9,82,3,0.0,120,0.0
9,82,4,0.0,120,0.0
9,83,1,0.0,120,0.0
9,83,2,0.0,120,0.0
9,83,3,0.0,120,0.0
9,83,4,0.0,120,0.0
9,84,1,0.0,120,0.0
9,84,2,0.0,120,0.0
9,84,3,0.0,120,0.0
9,84,4,0.0,120,0.0
10,1,1,0.0,0,
10,1,2,0.0,30,0.0
10,1,3,30.0,48,0.625
10,1,4,72.0,80,0.9
10,2,1,0.0,0,
10,2,2,30.0,60,0.5
10,2,3,100.0,108,0.9259259259259259
10,2,4,60.0,80,0.75
10,3,1,40.0,80,0.5
10,3,2,120.0,120,1.0
10,3,3,100.0,108,0.9259259259259259
10,3,4,40.0,80,0.5
10,4,1,60.0,120,0.5
10,4,2,40.0,120,0.3333333333333333
10,4,3,70.0,120,0.5833333333333334
10,4,4,80.0,120,0.6666666666666666
10,5,1,0.0,120,0.0
10,5,2,110.0,120,0.9166666666666666
10,5,3,100.0,120,0.8333333333333334
10,5,4,100.0,120,0.8333333333333334
10,6,1,100.0,120,0.8333333333333334
10,6,2,102.0,120,0.85
10,6,3,80.0,120,0.6666666666666666
10,6,4,40.0,120,0.3333333333333333
10,7,1,0.0,120,0.0
10,7,2,0.0,120,0.0
10,7,3,110.0,120,0.9166666666666666
10,7,4,100.0,120,0.8333333333333334
10,8,1,120.0,120,1.0
10,8,2,100.0,120,0.8333333333333334
10,8,3,120.0,120,1.0
10,8,4,0.0,120,0.0
10,9,1,40.0,120,0.3333333333333333
10,9,2,0.0,120,0.0
10,9,3,100.0,120,0.8333333333333334
10,9,4,110.0,120,0.9166666666666666
10,10,1,70.0,120,0.5833333333333334
10,10,2,100.0,120,0.8333333333333334
10,10,3,100.0,120,0.8333333333333334
10,10,4,0.0,120,0.0
10,11,1,100.0,120,0.8333333333333334
10,11,2,40.0,120,0.3333333333333333
10,11,3,70.0,120,0.5833333333333334
10,11,4,112.0,120,0.9333333333333333
10,12,1,40.0,120,0.3333333333333333
10,12,2,0.0,120,0.0
10,12,3,60.0,120,0.5
10,12,4,110.0,120,0.9166666666666666
10,13,1,100.0,120,0.8333333333333334
10,13,2,100.0,120,0.8333333333333334
10,13,3,40.0,120,0.3333333333333333
10,13,4,100.0,120,0.8333333333333334
10,14,1,40.0,120,0.3333333333333333
10,14,2,0.0,120,0.0
10,14,3,120.0,120,1.0
10,14,4,90.0,120,0.75
10,15,1,0.0,120,0.0
10,15,2,0.0,120,0.0
10,15,3,110.0,120,0.9166666666666666
10,15,4,100.0,120,0.8333333333333334
10,16,1,40.0,120,0.3333333333333333
10,16,2,0.0,120,0.0
10,16,3,60.0,120,0.5
10,16,4,80.0,120,0.6666666666666666
10,17,1,40.0,120,0.3333333333333333
10,17,2,40.0,120,0.3333333333333333
10,17,3,0.0,120,0.0
10,17,4,0.0,120,0.0
10,18,1,80.0,120,0.6666666666666666
10,18,2,0.0,120,0.0
10,18,3,0.0,120,0.0
10,18,4,40.0,120,0.3333333333333333
10,19,1,0.0,120,0.0
10,19,2,0.0,120,0.0
10,19,3,40.0,120,0.3333333333333333
10,19,4,40.0,120,0.3333333333333333
10,20,1,0.0,120,0.0
10,20,2,0.0,120,0.0
10,20,3,0.0,120,0.0
10,20,4,40.0,120,0.3333333333333333
10,21,1,40.0,120,0.3333333333333333
10,21,2,0.0,120,0.0
10,21,3,0.0,120,0.0
10,21,4,0.0,120,0.0
10,22,1,0.0,120,0.0
10,22,2,0.0,120,0.0
10,22,3,0.0,120,0.0
10,22,4,80.0,120,0.6666666666666666
10,23,1,40.0,120,0.3333333333333333
10,23,2,40.0,120,0.3333333333333333
10,23,3,0.0,120,0.0
10,23,4,40.0,120,0.3333333333333333
10,24,1,0.0,120,0.0
10,24,2,0.0,120,0.0
10,24,3,80.0,120,0.6666666666666666
10,24,4,0.0,120,0.0
10,25,1,0.0,120,0.0
10,25,2,0.0,120,0.0
10,25,3,0.0,120,0.0
10,25,4,40.0,120,0.3333333333333333
10,26,1,0.0,120,0.0
10,26,2,0.0,120,0.0
10,26,3,0.0,120,0.0
10,26,4,40.0,120,0.3333333333333333
10,27,1,0.0,120,0.0
10,27,2,0.0,120,0.0
10,27,3,0.0,120,0.0
10,27,4,40.0,120,0.3333333333333333
10,28,1,0.0,120,0.0
10,28,2,0.0,120,0.0
10,28,3,0.0,120,0.0
10,28,4,40.0,120,0.3333333333333333
10,29,1,0.0,120,0.0
10,29,2,0.0,120,0.0
10,29,3,0.0,120,0.0
10,29,4,40.0,120,0.3333333333333333
10,30,1,0.0,120,0.0
10,30,2,0.0,120,0.0
10,30,3,0.0,120,0.0
10,30,4,0.0,120,0.0
10,31,1,0.0,120,0.0
10,31,2,0.0,120,0.0
10,31,3,0.0,120,0.0
10,31,4,0.0,120,0.0
10,32,1,0.0,120,0.0
10,32,2,0.0,120,0.0
10,32,3,0.0,120,0.0
10,32,4,0.0,120,0.0
10,33,1,0.0,120,0.0
10,33,2,0.0,120,0.0
10,33,3,0.0,120,0.0
10,33,4,0.0,120,0.0
10,34,1,0.0,120,0.0
10,34,2,0.0,120,0.0
10,34,3,0.0,120,0.0
10,34,4,0.0,120,0.0
10,35,1,0.0,120,0.0
10,35,2,0.0,120,0.0
10,35,3,0.0,120,0.0
10,35,4,0.0,120,0.0
10,36,1,0.0,120,0.0
10,36,2,0.0,120,0.0
10,36,3,0.0,120,0.0
10,36,4,0.0,120,0.0
10,37,1,0.0,120,0.0
10,37,2,0.0,120,0.0
10,37,3,0.0,120,0.0
10,37,4,0.0,120,0.0
10,38,1,0.0,120,0.0
10,38,2,0.0,120,0.0
10,38,3,0.0,120,0.0
10,38,4,0.0,120,0.0
10,39,1,0.0,120,0.0
10,39,2,0.0,120,0.0
10,39,3,0.0,120,0.0
10,39,4,0.0,120,0.0
10,40,1,0.0,120,0.0
10,40,2,0.0,120,0.0
10,40,3,0.0,120,0.0
10,40,4,0.0,120,0.0
10,41,1,0.0,120,0.0
10,41,2,0.0,120,0.0
10,41,3,0.0,120,0.0
10,41,4,0.0,120,0.0
10,42,1,0.0,120,0.0
10,42,2,0.0,120,0.0
10,42,3,0.0,120,0.0
10,42,4,0.0,120,0.0
10,43,1,0.0,120,0.0
10,43,2,0.0,120,0.0
10,43,3,0.0,120,0.0
10,43,4,0.0,120,0.0
10,44,1,0.0,120,0.0
10,44,2,0.0,120,0.0
10,44,3,0.0,120,0.0
10,44,4,0.0,120,0.0
10,45,1,0.0,120,0.0
10,45,2,0.0,120,0.0
10,45,3,0.0,120,0.0
10,45,4,0.0,120,0.0
10,46,1,0.0,120,0.0
10,46,2,0.0,120,0.0
10,46,3,0.0,120,0.0
10,46,4,0.0,120,0.0
10,47,1,0.0,120,0.0
10,47,2,0.0,120,0.0
10,47,3,0.0,120,0.0
10,47,4,0.0,120,0.0
10,48,1,0.0,120,0.0
10,48,2,0.0,120,0.0
10,48,3,0.0,120,0.0
10,48,4,0.0,120,0.0
10,49,1,0.0,120,0.0
10,49,2,0.0,120,0.0
10,49,3,0.0,120,0.0
10,49,4,0.0,120,0.0
10,50,1,0.0,120,0.0
10,50,2,0.0,120,0.0
10,50,3,0.0,120,0.0
10,50,4,0.0,120,0.0
10,51,1,0.0,120,0.0
10,51,2,0.0,120,0.0
10,51,3,0.0,120,0.0
10,51,4,0.0,120,0.0
10,52,1,0.0,120,0.0
10,52,2,0.0,120,0.0
10,52,3,0.0,120,0.0
10,52,4,0.0,120,0.0
10,53,1,0.0,120,0.0
10,53,2,0.0,120,0.0
10,53,3,0.0,120,0.0
10,53,4,0.0,120,0.0
10,54,1,0.0,120,0.0
10,54,2,0.0,120,0.0
10,54,3,0.0,120,0.0
10,54,4,0.0,120,0.0
10,55,1,0.0,120,0.0
10,55,2,0.0,120,0.0
10,55,3,0.0,120,0.0
10,55,4,0.0,120,0.0
10,56,1,0.0,120,0.0
10,56,2,0.0,120,0.0
10,56,3,0.0,120,0.0
10,56,4,0.0,120,0.0
10,57,1,0.0,120,0.0
10,57,2,0.0,120,0.0
10,57,3,0.0,120,0.0
10,57,4,0.0,120,0.0
10,58,1,0.0,120,0.0
10,58,2,0.0,120,0.0
10,58,3,0.0,120,0.0
10,58,4,0.0,120,0.0
10,59,1,0.0,120,0.0
10,59,2,0.0,120,0.0
10,59,3,0.0,120,0.0
10,59,4,0.0,120,0.0
10,60,1,0.0,120,0.0
10,60,2,0.0,120,0.0
10,60,3,0.0,120,0.0
10,60,4,0.0,120,0.0
10,61,1,0.0,120,0.0
10,61,2,0.0,120,0.0
10,61,3,0.0,120,0.0
10,61,4,0.0,120,0.0
10,62,1,0.0,120,0.0
10,62,2,0.0,120,0.0
10,62,3,0.0,120,0.0
10,62,4,0.0,120,0.0
10,63,1,0.0,120,0.0
10,63,2,0.0,120,0.0
10,63,3,0.0,120,0.0
10,63,4,0.0,120,0.0
10,64,1,0.0,120,0.0
10,64,2,0.0,120,0.0
10,64,3,0.0,120,0.0
10,64,4,0.0,120,0.0
10,65,1,0.0,120,0.0
10,65,2,0.0,120,0.0
10,65,3,0.0,120,0.0
10,65,4,0.0,120,0.0
10,66,1,0.0,120,0.0
10,66,2,0.0,120,0.0
10,66,3,0.0,120,0.0
10,66,4,0.0,120,0.0
10,67,1,0.0,120,0.0
10,67,2,0.0,120,0.0
10,67,3,0.0,120,0.0
10,67,4,0.0,120,0.0
10,68,1,0.0,120,0.0
10,68,2,0.0,120,0.0
10,68,3,0.0,120,0.0
10,68,4,0.0,120,0.0
10,69,1,0.0,120,0.0
10,69,2,0.0,120,0.0
10,69,3,0.0,120,0.0
10,69,4,0.0,120,0.0
10,70,1,0.0,120,0.0
10,70,2,0.0,120,0.0
10,70,3,0.0,120,0.0
10,70,4,0.0,120,0.0
10,71,1,0.0,120,0.0
10,71,2,0.0,120,0.0
10,71,3,0.0,120,0.0
10,71,4,0.0,120,0.0
10,72,1,0.0,120,0.0
10,72,2,0.0,120,0.0
10,72,3,0.0,120,0.0
10,72,4,0.0,120,0.0
10,73,1,0.0,120,0.0
10,73,2,0.0,120,0.0
10,73,3,0.0,120,0.0
10,73,4,0.0,120,0.0
10,74,1,0.0,120,0.0
10,74,2,0.0,120,0.0
10,74,3,0.0,120,0.0
10,74,4,0.0,120,0.0
10,75,1,0.0,120,0.0
10,75,2,0.0,120,0.0
10,75,3,0.0,120,0.0
10,75,4,0.0,120,0.0
10,76,1,0.0,120,0.0
10,76,2,0.0,120,0.0
10,76,3,0.0,120,0.0
10,76,4,0.0,120,0.0
10,77,1,0.0,120,0.0
10,77,2,0.0,120,0.0
10,77,3,0.0,120,0.0
10,77,4,0.0,120,0.0
10,78,1,0.0,120,0.0
10,78,2,0.0,120,0.0
10,78,3,0.0,120,0.0
10,78,4,0.0,120,0.0
10,79,1,0.0,120,0.0
10,79,2,0.0,120,0.0
10,79,3,0.0,120,0.0
10,79,4,0.0,120,0.0
10,80,1,0.0,120,0.0
10,80,2,0.0,120,0.0
10,80,3,0.0,120,0.0
10,80,4,0.0,120,0.0
10,81,1,0.0,120,0.0
10,81,2,0.0,120,0.0
10,81,3,0.0,120,0.0
10,81,4,0.0,120,0.0
10,82,1,0.0,120,0.0
10,82,2,0.0,120,0.0
10,82,3,0.0,120,0.0
10,82,4,0.0,120,0.0
10,83,1,0.0,120,0.0
10,83,2,0.0,120,0.0
10,83,3,0.0,120,0.0
10,83,4,0.0,120,0.0
10,84,1,0.0,120,0.0
10,84,2,0.0,120,0.0
10,84,3,0.0,120,0.0
10,84,4,0.0,120,0.0
